,Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany
1440,27.0,No,Non-Travel,Research & Development,9.0,Medical,4,Male,3,1,Research Scientist,2.0,2024.0,6,No,18,3,2
1441,38.0,No,Travel_Rarely,Sales,1.0,Life Sciences,4,Male,3,2,Sales Executive,2.0,4440.0,0,No,15,3,15
1442,35.0,No,Travel_Rarely,Research & Development,7.0,Life Sciences,3,Male,2,1,Laboratory Technician,4.0,,1,No,18,3,1
1443,33.0,Yes,Travel_Rarely,Sales,16.0,Marketing,1,Female,3,2,Sales Executive,1.0,5324.0,5,No,15,3,3
1444,30.0,Yes,Travel_Rarely,,22.0,Life Sciences,1,Female,3,1,Research Scientist,3.0,,4,Yes,11,3,5
1445,28.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Male,3,1,Research Scientist,4.0,2044.0,1,No,11,3,5
1446,33.0,No,Travel_Rarely,Research & Development,5.0,Life Sciences,4,Male,2,3,Healthcare Representative,4.0,7119.0,4,No,15,3,3
1447,31.0,No,Travel_Rarely,Research & Development,7.0,Medical,3,Female,3,3,Manufacturing Director,4.0,7143.0,1,Yes,14,3,11
1448,37.0,No,Travel_Rarely,Research & Development,,Medical,1,Male,3,2,Research Scientist,4.0,4285.0,1,No,17,3,10
1449,34.0,No,Travel_Rarely,Sales,1.0,Technical Degree,4,Male,2,3,Sales Executive,3.0,7083.0,1,Yes,14,3,10
1450,34.0,No,Travel_Rarely,Research & Development,5.0,Medical,3,Female,2,3,Manager,1.0,11631.0,2,No,12,3,11
1451,27.0,No,Travel_Rarely,Research & Development,1.0,Medical,4,Male,3,1,Laboratory Technician,2.0,3816.0,1,No,11,3,5
1452,36.0,Yes,Travel_Rarely,,3.0,Life Sciences,3,Male,2,3,Sales Executive,4.0,10325.0,1,Yes,11,3,16
1453,30.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,3,Male,2,2,Healthcare Representative,4.0,4152.0,1,No,19,3,11
1454,29.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Female,2,1,Laboratory Technician,1.0,2319.0,1,Yes,11,3,1
1455,22.0,No,Travel_Rarely,Research & Development,,Life Sciences,4,Male,4,1,Research Scientist,2.0,2328.0,1,Yes,16,3,4
1456,37.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Male,3,2,Manufacturing Director,2.0,4197.0,2,Yes,12,3,1
1457,32.0,No,Non-Travel,Sales,,Marketing,3,Male,3,2,Sales Executive,4.0,4465.0,0,No,18,3,3
1458,49.0,Yes,Travel_Rarely,Sales,11.0,Marketing,3,Female,3,3,Sales Executive,4.0,,1,No,18,3,9
1459,54.0,No,Travel_Frequently,Research & Development,20.0,Life Sciences,4,Female,3,2,Research Scientist,3.0,4869.0,3,No,12,3,4
1460,46.0,Yes,Travel_Rarely,Sales,9.0,Marketing,1,Male,3,3,Sales Executive,4.0,10096.0,4,No,11,3,7
1461,18.0,Yes,Travel_Frequently,Sales,3.0,Medical,2,Female,3,1,Sales Representative,4.0,1569.0,1,Yes,12,3,0
1462,42.0,Yes,Travel_Frequently,Research & Development,,Medical,3,Male,4,1,Research Scientist,3.0,2759.0,6,Yes,12,3,2
1463,29.0,Yes,Travel_Rarely,,8.0,Other,2,Male,1,1,Laboratory Technician,1.0,2119.0,1,Yes,11,3,7
1464,28.0,No,Travel_Rarely,,,Medical,2,Male,4,2,Healthcare Representative,1.0,,0,No,19,3,8
1465,40.0,Yes,Travel_Rarely,Research & Development,9.0,Life Sciences,4,Male,3,1,Laboratory Technician,1.0,2018.0,3,No,14,3,5
1466,41.0,No,Travel_Rarely,Research & Development,,Medical,4,Male,2,2,Manufacturing Director,2.0,6032.0,6,Yes,15,3,5
1467,28.0,No,Travel_Frequently,Sales,7.0,Life Sciences,3,Male,3,2,Sales Executive,1.0,4898.0,0,No,14,3,4
1468,33.0,Yes,Travel_Rarely,Sales,9.0,Marketing,1,Female,3,2,Sales Executive,1.0,8224.0,0,Yes,17,3,5
1469,25.0,Yes,Travel_Rarely,Sales,19.0,Marketing,3,Male,2,1,Sales Representative,2.0,2413.0,1,Yes,18,3,1
1470,,No,Travel_Rarely,Research & Development,15.0,Life Sciences,4,Female,2,2,Laboratory Technician,3.0,4193.0,0,Yes,12,3,9
1471,35.0,No,Travel_Rarely,,3.0,Life Sciences,4,Male,3,3,Sales Executive,4.0,7823.0,6,No,13,3,10
1472,18.0,No,Non-Travel,Research & Development,5.0,Life Sciences,2,Male,3,1,Research Scientist,4.0,1051.0,1,No,15,3,0
1473,24.0,Yes,Travel_Frequently,,9.0,Medical,2,Male,3,1,Laboratory Technician,1.0,,2,Yes,11,3,0
1474,28.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,1,1,Research Scientist,2.0,2216.0,7,Yes,13,3,7
1475,29.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,4,Female,3,1,Research Scientist,2.0,3291.0,0,No,14,3,7
1476,31.0,Yes,,Research & Development,,Life Sciences,1,Male,3,3,Healthcare Representative,3.0,9824.0,3,No,12,3,1
1477,40.0,No,Travel_Rarely,Sales,10.0,Technical Degree,2,Female,2,2,Sales Executive,2.0,6852.0,7,No,12,3,5
1478,35.0,No,Travel_Frequently,Research & Development,4.0,Other,4,Male,2,1,Laboratory Technician,4.0,2376.0,1,No,13,3,2
1479,50.0,No,Travel_Rarely,,24.0,Life Sciences,4,Male,3,4,Manufacturing Director,3.0,13973.0,3,Yes,18,3,12
1480,28.0,Yes,Travel_Rarely,,2.0,Medical,3,Male,3,1,Research Scientist,3.0,4382.0,6,No,17,3,2
1481,19.0,No,Travel_Rarely,Research & Development,25.0,Life Sciences,2,Female,4,1,Research Scientist,4.0,2994.0,1,Yes,12,3,1
1482,,No,Travel_Frequently,Research & Development,3.0,Other,3,Male,3,1,Research Scientist,3.0,2821.0,3,No,16,3,2
1483,37.0,No,Travel_Rarely,Research & Development,5.0,Medical,4,Male,3,2,Manufacturing Director,4.0,6347.0,7,No,16,3,6
1484,37.0,Yes,Travel_Frequently,Research & Development,10.0,Medical,1,Male,3,3,Manufacturing Director,3.0,10048.0,6,No,11,3,1
1485,31.0,Yes,Travel_Rarely,Human Resources,18.0,Human Resources,4,Male,4,1,Human Resources,1.0,,0,No,17,3,1
1486,40.0,No,,,8.0,Medical,4,Male,2,3,Research Director,2.0,13757.0,2,No,11,3,9
1487,26.0,No,Travel_Frequently,,1.0,Medical,3,Male,2,2,Sales Executive,1.0,4294.0,1,No,12,3,7
1488,42.0,No,Travel_Frequently,Research & Development,2.0,Medical,2,Male,3,1,Research Scientist,4.0,2515.0,5,Yes,14,3,2
1489,32.0,No,Travel_Rarely,Research & Development,3.0,Medical,3,Female,3,2,Manufacturing Director,1.0,6725.0,1,No,12,3,8
1490,33.0,No,Travel_Rarely,Sales,8.0,Marketing,3,Male,3,2,Sales Executive,3.0,7104.0,0,No,12,3,5
1491,29.0,No,Travel_Rarely,Sales,20.0,Marketing,4,Male,3,2,Sales Executive,4.0,6931.0,2,No,14,3,3
1492,51.0,No,Travel_Rarely,Research & Development,7.0,Medical,2,Male,2,2,Manufacturing Director,3.0,6132.0,2,No,17,3,1
1493,26.0,Yes,Travel_Frequently,Human Resources,17.0,Life Sciences,2,Female,3,1,Human Resources,3.0,2741.0,0,Yes,11,3,7
1494,35.0,No,Non-Travel,,11.0,Medical,3,Male,2,3,Healthcare Representative,1.0,,2,Yes,13,3,4
1495,25.0,Yes,Travel_Rarely,Sales,5.0,Marketing,3,Male,2,2,Sales Executive,3.0,5744.0,1,Yes,11,3,6
1496,57.0,No,Travel_Rarely,,1.0,Medical,4,Male,3,2,Healthcare Representative,3.0,6755.0,2,No,11,3,3
1497,30.0,Yes,Travel_Frequently,Research & Development,5.0,Medical,2,Female,3,1,Laboratory Technician,2.0,2422.0,0,No,17,3,3
1498,55.0,Yes,Travel_Rarely,Sales,2.0,Medical,3,Male,3,2,Sales Executive,4.0,5160.0,4,No,16,3,9
1499,33.0,No,Travel_Rarely,Research & Development,13.0,Life Sciences,2,Female,3,1,Research Scientist,4.0,3452.0,3,No,18,3,3
1500,40.0,Yes,Travel_Rarely,Research & Development,7.0,Life Sciences,1,Male,3,1,Laboratory Technician,1.0,2166.0,3,Yes,14,3,4
1501,31.0,Yes,Travel_Rarely,Sales,6.0,Life Sciences,2,Male,1,2,Sales Executive,3.0,6172.0,4,Yes,18,3,7
1502,28.0,No,Travel_Rarely,Sales,5.0,Medical,4,Male,3,2,Sales Executive,1.0,8463.0,0,No,18,3,5
1503,21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,2679.0,1,No,13,3,1
1504,20.0,Yes,Travel_Rarely,Research & Development,10.0,Medical,4,Male,3,1,Research Scientist,3.0,1009.0,1,Yes,11,3,1
1505,47.0,No,Travel_Rarely,Research & Development,2.0,Medical,1,Female,3,2,Manufacturing Director,4.0,5070.0,5,No,13,3,5
1506,40.0,No,Travel_Rarely,Research & Development,15.0,Life Sciences,1,Female,2,3,Manufacturing Director,3.0,10435.0,1,No,13,3,18
1507,24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
1508,21.0,Yes,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Female,2,1,Laboratory Technician,1.0,1416.0,1,No,13,3,1
1509,35.0,No,Non-Travel,Research & Development,2.0,Medical,2,Male,3,2,Manufacturing Director,4.0,5762.0,2,No,14,3,7
1510,36.0,Yes,Travel_Rarely,Sales,13.0,Marketing,2,Male,2,2,Sales Executive,1.0,6134.0,5,Yes,13,3,2
1511,35.0,No,Non-Travel,Research & Development,2.0,Life Sciences,4,Female,3,2,Healthcare Representative,1.0,5093.0,2,No,11,3,1
1512,37.0,Yes,Travel_Rarely,Research & Development,10.0,Medical,4,Male,3,2,Manufacturing Director,1.0,4213.0,1,No,15,3,10
1513,33.0,Yes,Travel_Rarely,Research & Development,1.0,Other,4,Male,3,1,Research Scientist,4.0,2686.0,1,Yes,13,3,10
1514,26.0,No,Travel_Rarely,Sales,5.0,Other,4,Female,2,1,Sales Representative,3.0,2966.0,0,No,18,3,4
1515,32.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,1,Male,1,2,Sales Executive,2.0,6735.0,6,No,15,3,0
1516,53.0,No,Travel_Rarely,Research & Development,23.0,Life Sciences,4,Female,3,4,Research Director,4.0,14275.0,6,No,18,3,12
1517,49.0,No,Travel_Rarely,Sales,8.0,Technical Degree,4,Male,2,4,Sales Executive,2.0,13120.0,6,No,17,3,9
1518,31.0,No,Travel_Rarely,Research & Development,4.0,Medical,1,Female,4,1,Laboratory Technician,3.0,3978.0,8,No,12,3,2
1519,49.0,No,Travel_Rarely,Research & Development,16.0,Medical,4,Female,3,1,Laboratory Technician,1.0,2587.0,4,Yes,16,3,2
1520,30.0,Yes,Travel_Rarely,Research & Development,3.0,Technical Degree,4,Female,3,1,Research Scientist,1.0,2657.0,5,Yes,11,3,5
1521,36.0,No,Travel_Frequently,Research & Development,18.0,Medical,2,Female,3,1,Laboratory Technician,4.0,2153.0,1,No,13,3,8
1522,32.0,No,Travel_Rarely,Research & Development,5.0,Life Sciences,1,Male,4,1,Research Scientist,2.0,3298.0,0,Yes,12,3,6
1523,59.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,3,Female,2,4,Manufacturing Director,4.0,13726.0,3,Yes,13,3,5
1524,22.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Female,3,1,Laboratory Technician,1.0,2398.0,1,Yes,17,3,1
1525,34.0,Yes,Non-Travel,Sales,19.0,Marketing,1,Male,4,2,Sales Executive,4.0,5304.0,8,Yes,13,3,5
1526,38.0,No,Travel_Rarely,Sales,2.0,Life Sciences,2,Female,3,2,Sales Executive,1.0,6893.0,3,No,15,3,7
1527,45.0,No,Travel_Rarely,Research & Development,6.0,Other,4,Male,3,3,Research Director,1.0,13245.0,4,Yes,14,3,0
1528,35.0,No,Travel_Rarely,Research & Development,9.0,Medical,2,Male,3,2,Research Scientist,3.0,5098.0,1,No,19,3,10
1529,31.0,No,Travel_Rarely,Research & Development,8.0,Life Sciences,1,Female,3,4,Research Director,2.0,16422.0,3,No,11,3,3
1530,36.0,No,Travel_Rarely,Sales,16.0,Marketing,3,Female,2,2,Sales Executive,1.0,5647.0,4,No,13,3,3
1531,32.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,1,Male,1,2,Sales Executive,2.0,6735.0,6,No,15,3,0
1532,36.0,No,Travel_Rarely,Sales,1.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,6201.0,1,Yes,14,3,18
1533,20.0,Yes,Travel_Frequently,Research & Development,6.0,Life Sciences,4,Female,2,1,Laboratory Technician,4.0,2926.0,1,Yes,18,3,1
1534,30.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,2,Male,2,2,Sales Executive,1.0,9714.0,1,No,11,3,10
1535,46.0,No,Non-Travel,Sales,26.0,Life Sciences,2,Male,2,2,Sales Executive,2.0,7991.0,8,No,15,3,2
1536,48.0,No,Travel_Rarely,Research & Development,15.0,Other,3,Female,3,1,Research Scientist,1.0,2367.0,8,No,12,3,8
1537,40.0,No,Travel_Rarely,Research & Development,24.0,Technical Degree,1,Male,3,2,Research Scientist,4.0,3319.0,1,No,17,3,9
1538,30.0,No,Travel_Rarely,Research & Development,7.0,Medical,2,Male,2,1,Research Scientist,2.0,2141.0,1,No,12,3,6
1539,29.0,No,Travel_Frequently,Sales,20.0,Technical Degree,3,Female,3,1,Sales Representative,4.0,2157.0,1,No,15,3,3
1540,36.0,No,Travel_Rarely,Human Resources,13.0,Human Resources,3,Male,3,1,Human Resources,2.0,2143.0,4,No,13,3,5
1541,36.0,No,Travel_Rarely,Research & Development,4.0,Life Sciences,1,Male,2,2,Laboratory Technician,4.0,5810.0,1,No,16,3,10
1542,35.0,No,Travel_Rarely,Sales,1.0,Marketing,3,Male,2,2,Sales Executive,1.0,4312.0,0,No,14,3,15
1543,33.0,No,Travel_Rarely,Research & Development,21.0,Medical,2,Male,4,1,Laboratory Technician,2.0,2028.0,1,No,18,3,14
1544,37.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,1,Male,2,3,Sales Executive,3.0,10609.0,5,No,11,3,14
1545,22.0,No,Travel_Rarely,Research & Development,8.0,Life Sciences,2,Male,1,1,Laboratory Technician,1.0,2451.0,1,No,15,3,4
1546,31.0,Yes,Travel_Rarely,Research & Development,22.0,Medical,4,Male,3,2,Manufacturing Director,3.0,6179.0,1,Yes,15,3,10
1547,28.0,No,Travel_Frequently,Sales,1.0,Life Sciences,3,Male,2,2,Sales Executive,4.0,6834.0,1,Yes,12,3,7
1548,24.0,Yes,Travel_Frequently,Research & Development,9.0,Medical,2,Male,3,1,Laboratory Technician,1.0,3172.0,2,Yes,11,3,0
1549,29.0,Yes,Travel_Rarely,Research & Development,7.0,Technical Degree,2,Female,3,1,Laboratory Technician,3.0,3339.0,3,Yes,13,3,7
1550,31.0,No,Travel_Rarely,Research & Development,11.0,Life Sciences,4,Male,3,1,Research Scientist,4.0,2356.0,3,Yes,19,3,6
1551,43.0,No,Travel_Frequently,Sales,15.0,Life Sciences,4,Male,2,2,Sales Executive,4.0,6804.0,3,No,18,3,2
1552,54.0,No,Travel_Rarely,Sales,2.0,Life Sciences,3,Female,2,3,Sales Executive,3.0,10686.0,6,No,11,3,9
1553,29.0,Yes,Travel_Rarely,Research & Development,1.0,Technical Degree,1,Male,2,1,Research Scientist,1.0,2362.0,6,No,13,3,9
1554,35.0,No,Travel_Rarely,Research & Development,25.0,Technical Degree,4,Male,2,3,Manufacturing Director,2.0,10903.0,3,No,16,3,13
1555,21.0,Yes,Travel_Frequently,Sales,1.0,Technical Degree,1,Female,2,1,Sales Representative,2.0,2174.0,1,Yes,11,3,3
1556,27.0,No,Travel_Rarely,Research & Development,2.0,Technical Degree,2,Male,3,1,Research Scientist,2.0,2226.0,1,No,11,3,5
1557,40.0,Yes,Travel_Rarely,Research & Development,7.0,Life Sciences,1,Male,3,1,Laboratory Technician,1.0,2166.0,3,Yes,14,3,4
1558,32.0,Yes,Travel_Rarely,Research & Development,7.0,Life Sciences,4,Male,3,2,Laboratory Technician,3.0,4883.0,1,No,18,3,10
1559,31.0,No,Non-Travel,Research & Development,3.0,Medical,3,Male,3,1,Research Scientist,1.0,3065.0,1,Yes,13,3,4
1560,31.0,No,Non-Travel,Research & Development,1.0,Medical,3,Male,1,2,Manufacturing Director,3.0,4345.0,0,No,12,3,5
1561,28.0,Yes,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,2028.0,5,Yes,14,3,4
1562,51.0,Yes,Travel_Frequently,Research & Development,8.0,Life Sciences,1,Male,1,3,Manufacturing Director,4.0,10650.0,2,No,15,3,4
1563,20.0,No,Travel_Rarely,Research & Development,3.0,Life Sciences,1,Male,2,1,Laboratory Technician,3.0,3033.0,1,No,12,3,2
1564,26.0,Yes,Travel_Rarely,Human Resources,20.0,Medical,4,Female,3,1,Human Resources,2.0,2148.0,0,Yes,11,3,5
1565,27.0,No,Travel_Rarely,Sales,2.0,Medical,1,Female,4,2,Sales Executive,3.0,6500.0,0,No,14,3,8
1566,24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
1567,52.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Male,2,2,Research Scientist,2.0,4941.0,2,No,15,3,8
1568,27.0,No,Non-Travel,Sales,1.0,Marketing,3,Male,3,2,Sales Executive,2.0,6349.0,0,Yes,13,3,5
1569,31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,2,Female,1,1,Sales Representative,3.0,1359.0,1,No,12,3,1
1570,38.0,No,Travel_Rarely,Sales,3.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,6861.0,8,Yes,12,3,1
1571,28.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,2,1,Laboratory Technician,4.0,3867.0,1,Yes,12,3,2
1572,21.0,No,Travel_Rarely,Sales,5.0,Medical,3,Male,3,1,Sales Representative,1.0,2380.0,1,Yes,11,3,2
1573,50.0,No,Travel_Rarely,Research & Development,9.0,Life Sciences,1,Male,3,1,Laboratory Technician,4.0,2380.0,4,No,18,3,1
1574,30.0,No,Travel_Rarely,Research & Development,2.0,Medical,2,Male,2,1,Laboratory Technician,4.0,2720.0,0,No,13,3,5
1575,28.0,Yes,Non-Travel,Research & Development,24.0,Technical Degree,2,Male,2,3,Healthcare Representative,1.0,8722.0,1,No,12,3,10
1576,48.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,4,Female,2,4,Manager,1.0,15402.0,7,No,11,3,3
1577,30.0,Yes,Travel_Rarely,Sales,9.0,Medical,2,Male,3,1,Sales Representative,4.0,1081.0,1,No,13,3,1
1578,31.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,3,Female,3,2,Manufacturing Director,1.0,4148.0,1,No,12,3,4
1579,55.0,Yes,Travel_Rarely,Sales,2.0,Medical,3,Male,3,2,Sales Executive,4.0,5160.0,4,No,16,3,9
